object_key,actual_label,predicted_labels,model_count,high_confidence_wrong_count,reason,risk_score_0_100,risk_category
20818155,0,"[0, 1]",3,0,model_family_disagreement,27.921462,moderate
20819229,0,"[0, 1]",3,0,model_family_disagreement,27.436292,moderate
20819795,0,"[0, 1]",3,0,model_family_disagreement,25.51046,moderate
20821523,0,"[0, 1]",3,0,model_family_disagreement,27.79634,moderate
20824839,0,"[0, 1]",3,0,model_family_disagreement,30.061315,moderate
20825328,0,"[0, 1]",3,0,model_family_disagreement,20.158017,moderate
20825909,0,"[0, 1]",3,0,model_family_disagreement,24.781224,moderate
20826387,1,"[0, 1]",3,0,model_family_disagreement,31.469096,moderate
20826640,0,"[0, 1]",3,0,model_family_disagreement,27.093007,moderate
20826749,0,"[0, 1]",3,0,model_family_disagreement,29.17279,moderate
20826775,0,"[0, 1]",3,0,model_family_disagreement,26.17159,moderate
20826799,1,"[0, 1]",3,0,model_family_disagreement,36.869494,moderate
20826869,0,"[0, 1]",3,0,model_family_disagreement,29.381384,moderate
20826941,1,"[0, 1]",3,0,model_family_disagreement,34.138536,moderate
20827146,1,"[0, 1]",3,0,model_family_disagreement,30.082781,moderate
20827552,0,"[0, 1]",3,1,model_family_disagreement,31.593766,moderate
20827991,0,"[0, 1]",3,0,model_family_disagreement,31.316381,moderate
20828399,0,"[0, 1]",3,0,model_family_disagreement,30.690565,moderate
20829223,0,"[0, 1]",3,0,model_family_disagreement,32.222907,moderate
20832994,0,"[0, 1]",3,0,model_family_disagreement,17.131934,low
20833009,0,"[0, 1]",3,0,model_family_disagreement,17.080245,low
20836411,0,"[0, 1]",3,0,model_family_disagreement,29.497851,moderate
20837134,0,"[0, 1]",3,0,model_family_disagreement,28.220321,moderate
20837610,0,"[0, 1]",3,0,model_family_disagreement,23.063576,moderate
20837683,0,"[0, 1]",3,0,model_family_disagreement,27.218634,moderate
20841703,0,"[0, 1]",3,0,model_family_disagreement,19.484981,low
20842527,0,"[0, 1]",3,0,model_family_disagreement,23.433386,moderate
20843651,0,"[0, 1]",3,0,model_family_disagreement,19.619584,low
20843691,0,"[0, 1]",3,0,model_family_disagreement,27.15681,moderate
20844394,0,"[0, 1]",3,0,model_family_disagreement,23.182226,moderate
20844507,0,"[0, 1]",3,0,model_family_disagreement,24.260609,moderate
20846374,0,"[0, 1]",3,0,model_family_disagreement,27.232434,moderate
20846655,0,"[0, 1]",3,0,model_family_disagreement,32.55212,moderate
20847344,0,"[0, 1]",3,0,model_family_disagreement,24.204437,moderate
20847517,0,"[0, 1]",3,0,model_family_disagreement,29.683731,moderate
20848125,0,"[0, 1]",3,0,model_family_disagreement,29.739881,moderate
20850338,1,"[0, 1]",3,0,model_family_disagreement,32.416083,moderate
20850536,0,"[0, 1]",3,0,model_family_disagreement,27.55605,moderate
20851470,0,"[0, 1]",3,0,model_family_disagreement,27.385819,moderate
20851471,0,"[0, 1]",3,0,model_family_disagreement,31.28331,moderate
20853358,0,"[0, 1]",3,0,model_family_disagreement,29.602548,moderate
20853424,1,"[0, 1]",3,0,model_family_disagreement,33.625202,moderate
20856979,0,"[0, 1]",3,0,model_family_disagreement,29.284865,moderate
20858130,0,"[0, 1]",3,0,model_family_disagreement,36.293075,moderate
20858620,0,"[0, 1]",3,0,model_family_disagreement,29.374362,moderate
20861128,0,"[0, 1]",3,0,model_family_disagreement,28.614236,moderate
20861366,0,"[0, 1]",3,0,model_family_disagreement,28.417917,moderate
20862524,1,"[0, 1]",3,0,model_family_disagreement,25.447797,moderate
20864405,0,"[0, 1]",3,0,model_family_disagreement,29.623794,moderate
20866329,0,"[0, 1]",3,0,model_family_disagreement,33.636521,moderate
20867840,0,"[0, 1]",3,0,model_family_disagreement,22.767342,moderate
20868895,1,"[0, 1]",3,0,model_family_disagreement,33.357222,moderate
20869984,1,"[0, 1]",3,0,model_family_disagreement,35.075322,moderate
20872894,0,"[0, 1]",3,0,model_family_disagreement,29.207472,moderate
20872992,1,"[0, 1]",3,0,model_family_disagreement,36.457989,moderate
20873204,1,"[0, 1]",3,0,model_family_disagreement,33.332422,moderate
20873893,1,"[0, 1]",3,0,model_family_disagreement,33.757748,moderate
20874868,0,"[0, 1]",3,0,model_family_disagreement,30.959164,moderate
20874981,0,"[0, 1]",3,0,model_family_disagreement,27.712498,moderate
20875006,0,"[0, 1]",3,0,model_family_disagreement,27.50196,moderate
20875181,0,"[0, 1]",3,0,model_family_disagreement,29.081011,moderate
20875188,0,"[0, 1]",3,0,model_family_disagreement,28.509479,moderate
20875207,0,"[0, 1]",3,0,model_family_disagreement,25.063237,moderate
20875236,0,"[0, 1]",3,0,model_family_disagreement,28.113356,moderate
20875461,0,"[0, 1]",3,0,model_family_disagreement,25.657384,moderate
20875496,1,"[0, 1]",3,0,model_family_disagreement,27.200778,moderate
20875754,0,"[0, 1]",3,0,model_family_disagreement,28.042383,moderate
20875786,0,"[0, 1]",3,0,model_family_disagreement,29.586629,moderate
20875832,0,"[0, 1]",3,0,model_family_disagreement,27.464946,moderate
20875863,0,"[0, 1]",3,0,model_family_disagreement,27.772081,moderate
20875992,0,"[0, 1]",3,0,model_family_disagreement,28.9421,moderate
20876034,0,"[0, 1]",3,0,model_family_disagreement,26.914534,moderate
20876049,0,"[0, 1]",3,0,model_family_disagreement,29.643902,moderate
20876393,0,"[0, 1]",3,0,model_family_disagreement,27.885099,moderate
20876453,0,"[0, 1]",3,0,model_family_disagreement,28.23716,moderate
20876588,0,"[0, 1]",3,0,model_family_disagreement,25.768023,moderate
20876653,0,"[0, 1]",3,0,model_family_disagreement,28.821973,moderate
20876995,1,"[0, 1]",3,0,model_family_disagreement,33.941353,moderate
20877413,0,"[0, 1]",3,0,model_family_disagreement,18.205243,low
20877717,0,"[0, 1]",3,0,model_family_disagreement,24.515286,moderate
20877718,1,"[0, 1]",3,0,model_family_disagreement,33.018469,moderate
20877756,0,"[0, 1]",3,0,model_family_disagreement,29.510368,moderate
20877877,0,"[0, 1]",3,0,model_family_disagreement,26.202099,moderate
20877915,0,"[0, 1]",3,0,model_family_disagreement,27.08777,moderate
20878008,0,"[0, 1]",3,0,model_family_disagreement,29.555659,moderate
20878293,0,"[0, 1]",3,0,model_family_disagreement,23.485705,moderate
20878384,1,"[0, 1]",3,0,model_family_disagreement,35.680316,moderate
20878420,1,"[0, 1]",3,0,model_family_disagreement,35.729488,moderate
20878421,0,"[0, 1]",3,0,model_family_disagreement,31.789959,moderate
20878758,0,"[0, 1]",3,0,model_family_disagreement,29.464137,moderate
20879426,0,"[0, 1]",3,0,model_family_disagreement,24.359577,moderate
20879537,1,"[0, 1]",3,0,model_family_disagreement,30.410981,moderate
20879598,1,"[0, 1]",3,0,model_family_disagreement,40.321636,elevated
20880080,0,"[0, 1]",3,0,model_family_disagreement,26.767314,moderate
20880116,0,"[0, 1]",3,0,model_family_disagreement,27.675588,moderate
20880302,0,"[0, 1]",3,0,model_family_disagreement,29.907766,moderate
20881303,1,"[0, 1]",3,0,model_family_disagreement,32.580371,moderate
20882844,0,"[0, 1]",3,0,model_family_disagreement,18.322837,low
20882845,1,"[0, 1]",3,0,model_family_disagreement,37.862096,moderate
20883081,0,"[0, 1]",3,0,model_family_disagreement,25.909882,moderate
20883378,0,"[0, 1]",3,0,model_family_disagreement,24.058008,moderate
20883465,0,"[0, 1]",3,0,model_family_disagreement,27.038251,moderate
20883607,0,"[0, 1]",3,0,model_family_disagreement,29.282256,moderate
20884011,0,"[0, 1]",3,0,model_family_disagreement,26.688151,moderate
20884403,0,"[0, 1]",3,0,model_family_disagreement,28.083547,moderate
20884785,0,"[0, 1]",3,0,model_family_disagreement,25.224396,moderate
20884829,0,"[0, 1]",3,0,model_family_disagreement,28.671996,moderate
20884903,0,"[0, 1]",3,0,model_family_disagreement,26.259107,moderate
20885020,0,"[0, 1]",3,0,model_family_disagreement,25.328977,moderate
20885021,1,"[0, 1]",3,0,model_family_disagreement,28.042048,moderate
20885120,1,"[0, 1]",3,0,model_family_disagreement,34.920067,moderate
20885268,0,"[0, 1]",3,0,model_family_disagreement,27.553299,moderate
20885347,0,"[0, 1]",3,0,model_family_disagreement,26.472968,moderate
20885552,1,"[0, 1]",3,0,model_family_disagreement,31.698943,moderate
20885677,0,"[0, 1]",3,0,model_family_disagreement,24.486285,moderate
20885992,1,"[0, 1]",3,0,model_family_disagreement,29.294435,moderate
20886097,0,"[0, 1]",3,0,model_family_disagreement,32.001418,moderate
20886138,0,"[0, 1]",3,0,model_family_disagreement,28.503032,moderate
20886139,0,"[0, 1]",3,0,model_family_disagreement,25.56508,moderate
20886181,0,"[0, 1]",3,0,model_family_disagreement,26.714406,moderate
20886345,0,"[0, 1]",3,0,model_family_disagreement,26.7101,moderate
20886456,0,"[0, 1]",3,0,model_family_disagreement,26.772446,moderate
20886505,0,"[0, 1]",3,0,model_family_disagreement,32.2435,moderate
20886662,1,"[0, 1]",3,0,model_family_disagreement,33.368243,moderate
20886700,0,"[0, 1]",3,0,model_family_disagreement,31.153553,moderate
20886819,0,"[0, 1]",3,0,model_family_disagreement,20.763695,moderate
20886832,0,"[0, 1]",3,0,model_family_disagreement,25.192245,moderate
20886858,0,"[0, 1]",3,0,model_family_disagreement,30.265729,moderate
20886859,0,"[0, 1]",3,0,model_family_disagreement,23.314625,moderate
20886889,0,"[0, 1]",3,0,model_family_disagreement,24.898316,moderate
20886933,1,"[0, 1]",3,0,model_family_disagreement,27.135049,moderate
20887030,1,"[0, 1]",3,0,model_family_disagreement,38.652065,moderate
50003171,0,"[0, 1]",3,0,model_family_disagreement,34.026124,moderate
50005839,0,"[0, 1]",3,0,model_family_disagreement,22.922731,moderate
50005854,0,"[0, 1]",3,0,model_family_disagreement,32.7973,moderate
50005897,0,"[0, 1]",3,0,model_family_disagreement,34.17172,moderate
50005900,0,"[0, 1]",3,0,model_family_disagreement,42.497299,elevated
50005919,0,"[0, 1]",3,0,model_family_disagreement,28.675145,moderate
50005943,0,"[0, 1]",3,0,model_family_disagreement,35.128172,moderate
50005965,1,"[0, 1]",3,0,model_family_disagreement,42.70891,elevated
50005992,0,"[0, 1]",3,0,model_family_disagreement,33.633355,moderate
50006199,0,"[0, 1]",3,0,model_family_disagreement,37.153223,moderate
50007076,0,"[0, 1]",3,0,model_family_disagreement,33.953564,moderate
50007665,0,"[0, 1]",3,0,model_family_disagreement,26.673405,moderate
50008051,0,"[0, 1]",3,0,model_family_disagreement,41.252563,elevated
50008398,0,"[0, 1]",3,0,model_family_disagreement,39.04671,moderate
50009049,1,"[0, 1]",3,0,model_family_disagreement,39.16648,moderate
50009740,0,"[0, 1]",3,0,model_family_disagreement,27.230882,moderate
50009772,0,"[0, 1]",3,0,model_family_disagreement,31.835691,moderate
50010419,0,"[0, 1]",3,0,model_family_disagreement,37.846127,moderate
50010702,1,"[0, 1]",3,0,model_family_disagreement,31.463986,moderate
50010757,0,"[0, 1]",3,0,model_family_disagreement,33.787248,moderate
50011596,0,"[0, 1]",3,0,model_family_disagreement,28.835363,moderate
50012415,0,"[0, 1]",3,0,model_family_disagreement,23.410227,moderate
50013668,0,"[0, 1]",3,0,model_family_disagreement,29.417341,moderate
50014135,1,"[0, 1]",3,0,model_family_disagreement,39.438343,moderate
50014207,0,"[0, 1]",3,0,model_family_disagreement,29.363131,moderate
50015715,0,"[0, 1]",3,0,model_family_disagreement,25.85553,moderate
50015717,0,"[0, 1]",3,0,model_family_disagreement,26.778425,moderate
50017331,0,"[0, 1]",3,0,model_family_disagreement,36.589043,moderate
50017332,0,"[0, 1]",3,0,model_family_disagreement,24.970016,moderate
50017752,0,"[0, 1]",3,0,model_family_disagreement,29.483,moderate
50018353,0,"[0, 1]",3,0,model_family_disagreement,33.893177,moderate
50018358,0,"[0, 1]",3,0,model_family_disagreement,28.136379,moderate
50019102,0,"[0, 1]",3,0,model_family_disagreement,37.243093,moderate
50064338,0,"[0, 1]",3,0,model_family_disagreement,26.675461,moderate
50092125,0,"[0, 1]",3,0,model_family_disagreement,35.661177,moderate
50092127,0,"[0, 1]",3,0,model_family_disagreement,43.008942,elevated
50092128,0,"[0, 1]",3,0,model_family_disagreement,32.548243,moderate
50092129,0,"[0, 1]",3,0,model_family_disagreement,31.100447,moderate
50092130,0,"[0, 1]",3,0,model_family_disagreement,32.711198,moderate
50092136,0,"[0, 1]",3,0,model_family_disagreement,30.055214,moderate
50092137,0,"[0, 1]",3,0,model_family_disagreement,28.909887,moderate
50092144,0,"[0, 1]",3,0,model_family_disagreement,30.613893,moderate
50092146,0,"[0, 1]",3,0,model_family_disagreement,50.679351,elevated
50092147,0,"[0, 1]",3,0,model_family_disagreement,27.95519,moderate
50092148,0,"[0, 1]",3,0,model_family_disagreement,45.535738,elevated
50092154,0,"[0, 1]",3,0,model_family_disagreement,34.580378,moderate
50092155,0,"[0, 1]",3,0,model_family_disagreement,32.305902,moderate
50092156,0,"[0, 1]",3,0,model_family_disagreement,42.073267,elevated
50092158,0,"[0, 1]",3,0,model_family_disagreement,49.767442,elevated
50092159,0,"[0, 1]",3,0,model_family_disagreement,34.779266,moderate
50092161,0,"[0, 1]",3,0,model_family_disagreement,24.454566,moderate
50092167,0,"[0, 1]",3,0,model_family_disagreement,26.305781,moderate
50092169,0,"[0, 1]",3,0,model_family_disagreement,33.667764,moderate
50092170,0,"[0, 1]",3,0,model_family_disagreement,21.129479,moderate
50092174,0,"[0, 1]",3,0,model_family_disagreement,48.524076,elevated
50092176,0,"[0, 1]",3,0,model_family_disagreement,28.157349,moderate
50092177,0,"[0, 1]",3,0,model_family_disagreement,28.823211,moderate
50092179,0,"[0, 1]",3,0,model_family_disagreement,38.606952,moderate
50092186,0,"[0, 1]",3,0,model_family_disagreement,46.066777,elevated
50092191,0,"[0, 1]",3,0,model_family_disagreement,23.52336,moderate
50092195,0,"[0, 1]",3,0,model_family_disagreement,34.04853,moderate
50092199,0,"[0, 1]",3,0,model_family_disagreement,34.902778,moderate
50092204,0,"[0, 1]",3,0,model_family_disagreement,31.994989,moderate
50092205,1,"[0, 1]",3,0,model_family_disagreement,35.854864,moderate
50092209,0,"[0, 1]",3,0,model_family_disagreement,30.268412,moderate
50092224,0,"[0, 1]",3,0,model_family_disagreement,24.93367,moderate
50092228,0,"[0, 1]",3,0,model_family_disagreement,28.525728,moderate
50092243,0,"[0, 1]",3,0,model_family_disagreement,28.789256,moderate
50092250,0,"[0, 1]",3,0,model_family_disagreement,27.986428,moderate
50092251,0,"[0, 1]",3,0,model_family_disagreement,34.536196,moderate
50184495,0,"[0, 1]",3,0,model_family_disagreement,38.073991,moderate
54179903,0,"[0, 1]",3,0,model_family_disagreement,29.5482,moderate
